GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
65,No,20151214,730,Sombre Greenbul,1,0,1,none
65,No,20151214,730,Black Cuckoo,1,0,1,none
65,No,20151214,730,Violet-backed Starling,1,0,1,none
65,No,20151214,730,Black Cuckooshrike,1,0,1,none
65,No,20151214,730,Yellow-throated Petronia,1,0,1,none
69,Yes,20151203,624,Terrestrial Brownbul,0,3,3,none
69,Yes,20151203,624,Green Wood-Hoopoe,0,2,2,none
69,Yes,20151203,624,African Paradise Flycatcher,2,1,3,none
69,Yes,20151203,624,Black-backed Puffback,1,1,2,none
69,Yes,20151203,624,Black-headed Oriole,0,1,1,none
69,Yes,20151203,624,Grey-headed Bushshrike,0,1,1,none
69,Yes,20151203,624,Burchells Coucal,0,1,1,none
69,Yes,20151203,624,Emerald-spotted Wood Dove,2,0,2,none
69,Yes,20151203,624,Kurrichane Thrush,2,0,2,none
69,Yes,20151203,624,White-bellied Sunbird,1,0,1,none
69,Yes,20151203,624,Woodland Kingfisher,1,0,1,none
69,Yes,20151203,624,Dark-capped Bulbul,1,0,1,none
62,Yes,20151023,847,Emerald-spotted Wood Dove,0,2,2,none
62,Yes,20151023,847,Red-eyed Dove,0,1,1,none
62,Yes,20151023,847,Tawny-flanked Prinia,0,1,1,none
62,Yes,20151023,847,Orange-breasted Bushshrike,0,1,1,none
62,Yes,20151023,847,Dark-capped Bulbul,2,0,2,none
62,Yes,20151023,847,White-bellied Sunbird,1,0,1,none
62,Yes,20151023,847,Eastern Nicator,1,0,1,none
62,Yes,20151023,847,Grey-headed Bushshrike,1,0,1,none
62,Yes,20151023,847,Yellow-breasted Apalis,1,0,1,none
62,Yes,20151023,858,Fork-tailed Drongo,0,2,2,none
62,Yes,20151023,858,Eastern Nicator,0,1,1,none
62,Yes,20151023,858,Orange-breasted Bushshrike,0,1,1,none
62,Yes,20151023,858,Rattling Cisticola,0,1,1,none
62,Yes,20151023,858,Red-eyed Dove,0,1,1,none
62,Yes,20151023,858,Emerald-spotted Wood Dove,2,0,2,none
62,Yes,20151023,858,Dark-capped Bulbul,2,0,2,none
62,Yes,20151023,858,White-bellied Sunbird,1,0,1,none
62,Yes,20151102,533,Dark-capped Bulbul,5,1,6,none
62,Yes,20151102,533,Emerald-spotted Wood Dove,2,1,3,none
62,Yes,20151102,533,Golden-tailed Woodpecker,0,1,1,none
62,Yes,20151102,533,Terrestrial Brownbul,3,0,3,none
62,Yes,20151102,533,Black-backed Puffback,2,0,2,none
62,Yes,20151102,533,Lesser Striped Swallow,2,0,2,none
62,Yes,20151102,533,Common Swift,2,0,2,none
62,Yes,20151102,533,Red-eyed Dove,1,0,1,none
62,Yes,20151102,533,Scarlet-chested Sunbird,1,0,1,none
62,Yes,20151102,533,White-bellied Sunbird,1,0,1,none
62,Yes,20151102,533,Tawny-flanked Prinia,1,0,1,none
62,Yes,20151102,533,Brown-hooded Kingfisher,1,0,1,none
62,Yes,20151102,654,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151102,654,Tawny-flanked Prinia,0,1,1,none
62,Yes,20151102,654,Red-chested Cuckoo,0,1,1,none
62,Yes,20151102,654,Southern Black Tit,0,1,1,none
62,Yes,20151102,654,Red-eyed Dove,0,1,1,none
62,Yes,20151102,654,Green-backed Camaroptera,0,1,1,none
62,Yes,20151102,654,Orange-breasted Bushshrike,0,1,1,none
62,Yes,20151102,654,Dark-capped Bulbul,3,0,3,none
62,Yes,20151102,654,Lesser Striped Swallow,3,0,3,none
62,Yes,20151102,654,Rattling Cisticola,1,0,1,none
62,Yes,20151107,628,Crested Guineafowl,0,3,3,none
62,Yes,20151107,628,Southern Boubou,0,2,2,none
62,Yes,20151107,628,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151107,628,Orange-breasted Bushshrike,0,1,1,none
62,Yes,20151107,628,Golden-breasted Bunting,0,1,1,none
62,Yes,20151107,628,Yellow-fronted Canary,0,1,1,none
62,Yes,20151107,628,Black-headed Oriole,0,1,1,none
62,Yes,20151107,628,Lesser Striped Swallow,0,1,1,none
62,Yes,20151107,628,Kurrichane Thrush,0,1,1,none
62,Yes,20151107,628,Eastern Nicator,0,1,1,none
62,Yes,20151107,628,Dark-capped Bulbul,3,0,3,none
62,Yes,20151107,628,Bearded Woodpecker,2,0,2,none
62,Yes,20151107,628,Long-billed Crombec,1,0,1,none
62,Yes,20151107,628,Barn Swallow,1,0,1,none
62,Yes,20151107,628,Tawny-flanked Prinia,1,0,1,none
62,Yes,20151107,840,Rattling Cisticola,0,1,1,none
62,Yes,20151107,840,Southern Boubou,0,1,1,none
62,Yes,20151107,840,Red-faced Mousebird,0,1,1,none
62,Yes,20151107,840,Eastern Nicator,0,1,1,none
62,Yes,20151107,840,Black-headed Oriole,0,1,1,none
62,Yes,20151107,840,Kurrichane Thrush,0,1,1,none
62,Yes,20151107,840,Yellow-breasted Apalis,0,1,1,none
62,Yes,20151107,840,Red-eyed Dove,0,1,1,none
62,Yes,20151107,840,Golden-tailed Woodpecker,0,1,1,none
62,Yes,20151107,840,African Paradise Flycatcher,2,0,2,none
62,Yes,20151107,840,Dark-capped Bulbul,2,0,2,none
62,Yes,20151107,840,Lesser Striped Swallow,1,0,1,none
62,Yes,20151107,840,Brown-hooded Kingfisher,1,0,1,none
62,Yes,20151107,840,Emerald-spotted Wood Dove,1,0,1,none
62,Yes,20151107,840,Tawny-flanked Prinia,1,0,1,none
62,Yes,20151107,840,Southern Black Tit,1,0,1,none
62,Yes,20151107,840,Black-backed Puffback,1,0,1,none
62,Yes,20151124,610,Dark-capped Bulbul,0,3,3,none
62,Yes,20151124,610,African Paradise Flycatcher,2,1,3,none
62,Yes,20151124,610,Red-chested Cuckoo,0,1,1,none
62,Yes,20151124,610,Green-backed Camaroptera,0,1,1,none
62,Yes,20151124,610,Eastern Nicator,0,1,1,none
62,Yes,20151124,610,White-rumped Swift,0,1,1,none
62,Yes,20151124,610,Yellow-breasted Apalis,3,0,3,none
62,Yes,20151124,610,Emerald-spotted Wood Dove,2,0,2,none
62,Yes,20151124,610,Golden-breasted Bunting,2,0,2,none
62,Yes,20151124,610,Southern Black Tit,2,0,2,none
62,Yes,20151124,610,African Firefinch,2,0,2,none
62,Yes,20151124,610,Kurrichane Thrush,1,0,1,none
62,Yes,20151124,610,Black-backed Puffback,1,0,1,none
62,Yes,20151124,610,Red-billed Oxpecker,1,0,1,none
62,Yes,20151124,610,Lesser Striped Swallow,1,0,1,none
62,Yes,20151124,610,Long-billed Crombec,1,0,1,none
62,Yes,20151124,610,Yellow-fronted Canary,1,0,1,none
62,Yes,20151124,610,Green-winged Pytilia,1,0,1,none
62,Yes,20151124,814,Red-chested Cuckoo,0,1,1,none
62,Yes,20151124,814,Yellow-breasted Apalis,0,1,1,none
62,Yes,20151124,814,Kurrichane Thrush,0,1,1,none
62,Yes,20151124,814,Eastern Nicator,0,1,1,none
62,Yes,20151124,814,Dark-capped Bulbul,3,0,3,none
62,Yes,20151124,814,White-crested Helmetshrike,3,0,3,none
62,Yes,20151124,814,Southern Grey-headed Sparrow,2,0,2,none
62,Yes,20151124,814,Rattling Cisticola,2,0,2,none
62,Yes,20151124,814,Brown-hooded Kingfisher,2,0,2,none
62,Yes,20151124,814,Southern Boubou,2,0,2,none
62,Yes,20151124,814,Black-backed Puffback,1,0,1,none
62,Yes,20151124,814,Emerald-spotted Wood Dove,1,0,1,none
62,Yes,20151124,814,Black Cuckooshrike,1,0,1,none
62,Yes,20151124,814,Woodland Kingfisher,1,0,1,none
62,Yes,20151124,814,Little Bee-eater,1,0,1,none
62,Yes,20151124,814,White-bellied Sunbird,1,0,1,none
62,Yes,20151203,646,Southern Boubou,0,2,2,none
62,Yes,20151203,646,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151203,646,Tawny-flanked Prinia,0,1,1,none
62,Yes,20151203,646,African Green Pigeon,0,1,1,none
62,Yes,20151203,646,Sombre Greenbul,0,1,1,none
62,Yes,20151203,646,Eastern Nicator,0,1,1,none
62,Yes,20151203,646,Dark-capped Bulbul,3,0,3,none
62,Yes,20151203,646,White-bellied Sunbird,2,0,2,none
62,Yes,20151203,646,Woodland Kingfisher,2,0,2,none
62,Yes,20151203,646,Brown-hooded Kingfisher,1,0,1,none
62,Yes,20151203,808,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151203,808,Eastern Nicator,0,1,1,none
62,Yes,20151203,808,Golden-breasted Bunting,0,1,1,none
62,Yes,20151203,808,Southern Boubou,0,1,1,none
62,Yes,20151203,808,White-bellied Sunbird,2,0,2,none
62,Yes,20151203,808,Yellow-breasted Apalis,2,0,2,none
62,Yes,20151203,808,Woodland Kingfisher,2,0,2,none
62,Yes,20151203,808,Brown-hooded Kingfisher,1,0,1,none
62,Yes,20151203,808,Dark-capped Bulbul,1,0,1,none
62,Yes,20151203,808,Black-backed Puffback,1,0,1,none
62,Yes,20151203,808,Tawny-flanked Prinia,1,0,1,none
62,Yes,20151213,816,Dark-capped Bulbul,3,2,5,none
62,Yes,20151213,816,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151213,816,Rattling Cisticola,1,1,2,none
62,Yes,20151213,816,Tawny-flanked Prinia,1,1,2,none
62,Yes,20151213,816,Eastern Nicator,0,1,1,none
62,Yes,20151213,816,Grey-headed Bushshrike,0,1,1,none
62,Yes,20151213,816,Green-backed Camaroptera,0,1,1,none
62,Yes,20151213,816,White-bellied Sunbird,2,0,2,none
62,Yes,20151213,816,Blue Waxbill,2,0,2,none
62,Yes,20151213,816,Violet-backed Starling,1,0,1,none
62,Yes,20151213,859,Crested Guineafowl,0,3,3,none
62,Yes,20151213,859,Emerald-spotted Wood Dove,1,1,2,none
62,Yes,20151213,859,Black Cuckoo,0,1,1,none
62,Yes,20151213,859,Green-backed Camaroptera,0,1,1,none
62,Yes,20151213,859,Black-headed Oriole,0,1,1,none
62,Yes,20151213,859,Tambourine Dove,0,1,1,none
62,Yes,20151213,859,Dark-capped Bulbul,4,0,4,none
62,Yes,20151213,859,Terrestrial Brownbul,3,0,3,none
62,Yes,20151213,859,Woodland Kingfisher,2,0,2,none
62,Yes,20151213,859,Tawny-flanked Prinia,2,0,2,none
62,Yes,20151213,859,Yellow-fronted Canary,2,0,2,none
61,Yes,20151022,743,European Bee-eater,2,1,3,none
61,Yes,20151022,743,Sombre Greenbul,0,1,1,none
61,Yes,20151022,743,Spotted Flycatcher,0,1,1,none
61,Yes,20151022,743,Cape Turtle Dove,0,1,1,none
61,Yes,20151022,743,Rattling Cisticola,0,1,1,none
61,Yes,20151022,827,Dark-capped Bulbul,0,2,2,none
61,Yes,20151022,827,Cape Turtle Dove,0,1,1,none
61,Yes,20151022,827,Rattling Cisticola,0,1,1,none
61,Yes,20151022,827,Emerald-spotted Wood Dove,0,1,1,none
61,Yes,20151022,827,Black Cuckooshrike,0,1,1,none
61,Yes,20151022,827,Southern Black Tit,2,0,2,none
61,Yes,20151022,827,Yellow-fronted Canary,2,0,2,none
61,Yes,20151024,525,Fork-tailed Drongo,0,2,2,none
61,Yes,20151024,525,Southern Black Tit,0,2,2,none
61,Yes,20151024,525,Black Cuckooshrike,1,1,2,none
61,Yes,20151024,525,Kurrichane Thrush,0,1,1,none
61,Yes,20151024,525,Black-backed Puffback,0,1,1,none
61,Yes,20151024,525,Violet-backed Starling,0,1,1,none
61,Yes,20151024,525,Golden-tailed Woodpecker,0,1,1,none
61,Yes,20151024,525,African Paradise Flycatcher,0,1,1,none
61,Yes,20151024,525,Red-eyed Dove,0,1,1,none
61,Yes,20151024,525,Red-billed Oxpecker,3,0,3,none
61,Yes,20151024,525,Emerald-spotted Wood Dove,1,0,1,none
61,Yes,20151024,536,Fork-tailed Drongo,0,3,3,none
61,Yes,20151024,536,Emerald-spotted Wood Dove,1,1,2,none
61,Yes,20151024,536,Black-headed Oriole,0,1,1,none
61,Yes,20151024,536,Green-backed Camaroptera,0,1,1,none
61,Yes,20151024,536,Bearded Woodpecker,0,1,1,none
61,Yes,20151024,536,African Green Pigeon,0,1,1,none
61,Yes,20151024,536,Violet-backed Starling,0,1,1,none
61,Yes,20151024,536,Black-backed Puffback,0,1,1,none
61,Yes,20151024,536,Kurrichane Thrush,1,0,1,none
61,Yes,20151024,536,White-bellied Sunbird,1,0,1,none
61,Yes,20151031,532,Emerald-spotted Wood Dove,0,2,2,none
61,Yes,20151031,532,Black Cuckooshrike,0,2,2,none
61,Yes,20151031,532,Southern Black Tit,0,2,2,none
61,Yes,20151031,532,Red-chested Cuckoo,0,1,1,none
61,Yes,20151031,532,Violet-backed Starling,0,1,1,none
61,Yes,20151031,532,Dark-capped Bulbul,0,1,1,none
61,Yes,20151031,532,Rattling Cisticola,0,1,1,none
61,Yes,20151031,532,Burchells Coucal,0,1,1,none
61,Yes,20151031,532,Fork-tailed Drongo,3,0,3,none
61,Yes,20151031,532,Long-billed Crombec,2,0,2,none
61,Yes,20151031,532,Blue Waxbill,2,0,2,none
61,Yes,20151031,532,Yellow-throated Petronia,1,0,1,none
61,Yes,20151031,532,Black-backed Puffback,1,0,1,none
61,Yes,20151031,532,Chinspot Batis,1,0,1,none
61,Yes,20151031,532,Spotted Flycatcher,1,0,1,none
61,Yes,20151031,824,Fork-tailed Drongo,0,2,2,none
61,Yes,20151031,824,Red-eyed Dove,0,1,1,none
61,Yes,20151031,824,Lesser Striped Swallow,0,1,1,none
61,Yes,20151031,824,Rattling Cisticola,0,1,1,none
61,Yes,20151031,824,Brubru,0,1,1,none
61,Yes,20151031,824,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151031,824,Golden-breasted Bunting,1,0,1,none
61,Yes,20151109,448,Green Wood-Hoopoe,0,3,3,none
61,Yes,20151109,448,Fork-tailed Drongo,2,1,3,none
61,Yes,20151109,448,African Hoopoe,0,1,1,none
61,Yes,20151109,448,Red-billed Oxpecker,0,1,1,none
61,Yes,20151109,448,Southern Black Tit,2,0,2,none
61,Yes,20151109,448,Dark-capped Bulbul,2,0,2,none
61,Yes,20151109,448,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151109,448,Southern Grey-headed Sparrow,2,0,2,none
61,Yes,20151109,448,Yellow-fronted Canary,2,0,2,none
61,Yes,20151109,448,African Paradise Flycatcher,1,0,1,none
61,Yes,20151109,448,Violet-backed Starling,1,0,1,none
61,Yes,20151109,448,Black Cuckooshrike,1,0,1,none
61,Yes,20151109,448,Golden-tailed Woodpecker,1,0,1,none
61,Yes,20151109,448,Blue Waxbill,1,0,1,none
61,Yes,20151109,718,Emerald-spotted Wood Dove,0,2,2,none
61,Yes,20151109,718,African Hoopoe,0,2,2,none
61,Yes,20151109,718,Sombre Greenbul,0,1,1,none
61,Yes,20151109,718,Common Scimitarbill,0,1,1,none
61,Yes,20151109,718,Kurrichane Thrush,0,1,1,none
61,Yes,20151109,718,Yellow-breasted Apalis,0,1,1,none
61,Yes,20151109,718,Yellow-fronted Canary,2,0,2,none
61,Yes,20151109,718,Dark-capped Bulbul,2,0,2,none
61,Yes,20151109,718,Blue Waxbill,2,0,2,none
61,Yes,20151109,718,Jacobin Cuckoo,1,0,1,none
61,Yes,20151126,456,Burchells Coucal,0,1,1,none
61,Yes,20151126,456,Black-headed Oriole,0,1,1,none
61,Yes,20151126,456,Long-billed Crombec,0,1,1,none
61,Yes,20151126,456,Black-crowned Tchagra,0,1,1,none
61,Yes,20151126,456,Emerald-spotted Wood Dove,0,1,1,none
61,Yes,20151126,456,Brubru,0,1,1,none
61,Yes,20151126,456,White-browed Scrub Robin,0,1,1,none
61,Yes,20151126,456,Violet-backed Starling,4,0,4,none
61,Yes,20151126,456,Southern Black Tit,3,0,3,none
61,Yes,20151126,456,Dark-capped Bulbul,2,0,2,none
61,Yes,20151126,456,Yellow-fronted Canary,2,0,2,none
61,Yes,20151126,456,Black-backed Puffback,2,0,2,none
61,Yes,20151126,456,Fork-tailed Drongo,2,0,2,none
61,Yes,20151126,456,Blue Waxbill,2,0,2,none
61,Yes,20151126,456,Scarlet-chested Sunbird,2,0,2,none
61,Yes,20151126,456,Black Cuckooshrike,1,0,1,none
61,Yes,20151126,456,Woodland Kingfisher,1,0,1,none
61,Yes,20151126,456,African Paradise Flycatcher,1,0,1,none
61,Yes,20151126,456,Chinspot Batis,1,0,1,none
61,Yes,20151126,456,Yellow-throated Petronia,1,0,1,none
61,Yes,20151126,456,Golden-tailed Woodpecker,1,0,1,none
61,Yes,20151126,652,Black-crowned Tchagra,0,1,1,none
61,Yes,20151126,652,Black-headed Oriole,0,1,1,none
61,Yes,20151126,652,Orange-breasted Bushshrike,0,1,1,none
61,Yes,20151126,652,White-browed Scrub Robin,0,1,1,none
61,Yes,20151126,652,Kurrichane Thrush,0,1,1,none
61,Yes,20151126,652,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151126,652,Southern Black Tit,2,0,2,none
61,Yes,20151126,652,Violet-backed Starling,2,0,2,none
61,Yes,20151126,652,Dark-capped Bulbul,2,0,2,none
61,Yes,20151126,652,African Paradise Flycatcher,2,0,2,none
61,Yes,20151126,652,Scarlet-chested Sunbird,2,0,2,none
61,Yes,20151126,652,Woodland Kingfisher,1,0,1,none
61,Yes,20151126,652,Yellow-fronted Canary,1,0,1,none
61,Yes,20151126,652,Fork-tailed Drongo,1,0,1,none
61,Yes,20151126,652,Black-backed Puffback,1,0,1,none
61,Yes,20151126,652,White-bellied Sunbird,1,0,1,none
61,Yes,20151206,452,Dark-capped Bulbul,2,2,4,none
61,Yes,20151206,452,Orange-breasted Bushshrike,0,1,1,none
61,Yes,20151206,452,African Green Pigeon,0,1,1,none
61,Yes,20151206,452,African Hoopoe,0,1,1,none
61,Yes,20151206,452,Woodland Kingfisher,0,1,1,none
61,Yes,20151206,452,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151206,452,White-bellied Sunbird,2,0,2,none
61,Yes,20151206,452,Southern Grey-headed Sparrow,2,0,2,none
61,Yes,20151206,452,Southern Black Tit,2,0,2,none
61,Yes,20151206,452,Fork-tailed Drongo,2,0,2,none
61,Yes,20151206,452,Black-headed Oriole,1,0,1,none
61,Yes,20151206,452,Golden-tailed Woodpecker,1,0,1,none
61,Yes,20151206,708,Black-headed Oriole,0,1,1,none
61,Yes,20151206,708,Klaass Cuckoo,0,1,1,none
61,Yes,20151206,708,Brubru,0,1,1,none
61,Yes,20151206,708,Blue Waxbill,0,1,1,none
61,Yes,20151206,708,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151206,708,Fork-tailed Drongo,2,0,2,none
61,Yes,20151206,708,Spotted Flycatcher,2,0,2,none
61,Yes,20151206,708,African Paradise Flycatcher,2,0,2,none
61,Yes,20151206,708,Scarlet-chested Sunbird,2,0,2,none
61,Yes,20151206,708,Woodland Kingfisher,1,0,1,none
61,Yes,20151206,708,Yellow-fronted Canary,1,0,1,none
61,Yes,20151206,708,Yellow-throated Petronia,1,0,1,none
61,Yes,20151206,708,Black-backed Puffback,1,0,1,none
61,Yes,20151206,708,White-bellied Sunbird,1,0,1,none
61,Yes,20151206,708,Green-backed Camaroptera,1,0,1,none
61,Yes,20151212,453,Fork-tailed Drongo,2,2,4,none
61,Yes,20151212,453,Black Cuckooshrike,1,1,2,none
61,Yes,20151212,453,Dark-capped Bulbul,0,1,1,none
61,Yes,20151212,453,Kurrichane Thrush,0,1,1,none
61,Yes,20151212,453,Black-crowned Tchagra,0,1,1,none
61,Yes,20151212,453,Yellow-breasted Apalis,0,1,1,none
61,Yes,20151212,453,Red-eyed Dove,0,1,1,none
61,Yes,20151212,453,Woodland Kingfisher,0,1,1,none
61,Yes,20151212,453,Orange-breasted Bushshrike,0,1,1,none
61,Yes,20151212,453,Spotted Flycatcher,2,0,2,none
61,Yes,20151212,453,Southern Black Tit,2,0,2,none
61,Yes,20151212,453,Violet-backed Starling,2,0,2,none
61,Yes,20151212,453,Scarlet-chested Sunbird,2,0,2,none
61,Yes,20151212,453,Emerald-spotted Wood Dove,1,0,1,none
61,Yes,20151212,453,Long-billed Crombec,1,0,1,none
61,Yes,20151212,453,Yellow-throated Petronia,1,0,1,none
61,Yes,20151212,453,Red-billed Oxpecker,1,0,1,none
61,Yes,20151212,453,African Paradise Flycatcher,1,0,1,none
61,Yes,20151212,648,Woodland Kingfisher,1,1,2,none
61,Yes,20151212,648,Black Cuckooshrike,0,1,1,none
61,Yes,20151212,648,Orange-breasted Bushshrike,0,1,1,none
61,Yes,20151212,648,Golden-breasted Bunting,0,1,1,none
61,Yes,20151212,648,Common Scimitarbill,0,1,1,none
61,Yes,20151212,648,Yellow-throated Petronia,0,1,1,none
61,Yes,20151212,648,Sombre Greenbul,0,1,1,none
61,Yes,20151212,648,Emerald-spotted Wood Dove,2,0,2,none
61,Yes,20151212,648,Yellow-fronted Canary,2,0,2,none
61,Yes,20151212,648,White-browed Scrub Robin,1,0,1,none
61,Yes,20151212,648,Spotted Flycatcher,1,0,1,none
61,Yes,20151212,648,White-bellied Sunbird,1,0,1,none
60,No,20151022,759,Rattling Cisticola,0,2,2,none
60,No,20151022,759,Kurrichane Thrush,0,1,1,none
60,No,20151022,759,Black Cuckoo,0,1,1,none
60,No,20151022,759,Black-backed Puffback,0,1,1,none
60,No,20151022,759,Red-billed Oxpecker,7,0,7,none
60,No,20151022,759,Blue Waxbill,3,0,3,none
60,No,20151022,759,Emerald-spotted Wood Dove,1,0,1,none
60,No,20151022,810,Kurrichane Thrush,0,1,1,none
60,No,20151022,810,Emerald-spotted Wood Dove,0,1,1,none
60,No,20151022,810,Dark-capped Bulbul,0,1,1,none
60,No,20151022,810,Black-backed Puffback,0,1,1,none
60,No,20151022,810,Southern Black Tit,2,0,2,none
60,No,20151022,810,Spotted Flycatcher,1,0,1,none
60,No,20151022,810,Red-eyed Dove,1,0,1,none
60,No,20151024,552,Yellow-throated Petronia,0,2,2,none
60,No,20151024,552,Fork-tailed Drongo,0,2,2,none
60,No,20151024,552,Rattling Cisticola,0,1,1,none
60,No,20151024,552,White-browed Scrub Robin,1,0,1,none
60,No,20151024,552,Emerald-spotted Wood Dove,1,0,1,none
60,No,20151024,552,Dark-capped Bulbul,1,0,1,none
60,No,20151024,552,Chinspot Batis,1,0,1,none
60,No,20151024,603,Emerald-spotted Wood Dove,0,1,1,none
60,No,20151024,603,Yellow-throated Petronia,0,1,1,none
60,No,20151024,603,Green-backed Camaroptera,0,1,1,none
60,No,20151024,603,Dark-capped Bulbul,2,0,2,none
60,No,20151024,603,Fork-tailed Drongo,2,0,2,none
60,No,20151024,603,Chinspot Batis,1,0,1,food in bill
60,No,20151024,603,Scarlet-chested Sunbird,1,0,1,none
60,No,20151024,603,White-bellied Sunbird,1,0,1,none
60,No,20151031,546,Fork-tailed Drongo,0,2,2,none
60,No,20151031,546,Red-eyed Dove,0,1,1,none
60,No,20151031,546,Long-billed Crombec,0,1,1,none
60,No,20151031,546,Emerald-spotted Wood Dove,0,1,1,none
60,No,20151031,546,African Hoopoe,0,1,1,none
60,No,20151031,546,Scarlet-chested Sunbird,0,1,1,none
60,No,20151031,546,White-bellied Sunbird,1,0,1,none
60,No,20151031,546,Dark-capped Bulbul,1,0,1,none
60,No,20151031,808,Emerald-spotted Wood Dove,0,2,2,none
60,No,20151031,808,Yellow-throated Petronia,0,1,1,none
60,No,20151031,808,Kurrichane Thrush,0,1,1,none
60,No,20151031,808,Brown-crowned Tchagra,0,1,1,none
60,No,20151031,808,Yellow-breasted Apalis,0,1,1,none
60,No,20151031,808,Long-billed Crombec,0,1,1,none
60,No,20151031,808,Orange-breasted Bushshrike,0,1,1,none
60,No,20151031,808,Golden-breasted Bunting,2,0,2,none
60,No,20151031,808,Chinspot Batis,2,0,2,none
60,No,20151031,808,Yellow-fronted Canary,2,0,2,none
60,No,20151031,808,Rattling Cisticola,1,0,1,none
60,No,20151031,808,Blue Waxbill,1,0,1,none
60,No,20151031,808,Dark-capped Bulbul,1,0,1,none
60,No,20151031,808,Lesser Striped Swallow,1,0,1,none
60,No,20151108,647,African Paradise Flycatcher,1,1,2,none
60,No,20151108,647,Yellow-throated Petronia,0,1,1,none
60,No,20151108,647,Grey-headed Bushshrike,0,1,1,none
60,No,20151108,647,Black Cuckooshrike,0,1,1,none
60,No,20151108,647,Sombre Greenbul,0,1,1,none
60,No,20151108,647,Emerald-spotted Wood Dove,0,1,1,none
60,No,20151108,647,Brown-crowned Tchagra,0,1,1,none
60,No,20151108,647,Red-billed Oxpecker,5,0,5,none
60,No,20151108,647,Green Wood-Hoopoe,2,0,2,none
60,No,20151108,647,Golden-breasted Bunting,2,0,2,none
60,No,20151108,647,Rattling Cisticola,1,0,1,none
60,No,20151108,647,Spotted Flycatcher,1,0,1,none
60,No,20151108,647,Green-backed Camaroptera,1,0,1,none
60,No,20151108,647,White-browed Scrub Robin,1,0,1,none
60,No,20151108,647,Kurrichane Thrush,1,0,1,none
60,No,20151108,647,Yellow-breasted Apalis,1,0,1,none
60,No,20151108,647,Black-backed Puffback,1,0,1,none
60,No,20151108,908,Yellow-fronted Canary,0,2,2,none
60,No,20151108,908,Red-billed Oxpecker,0,2,2,none
60,No,20151108,908,Orange-breasted Bushshrike,0,1,1,none
60,No,20151108,908,Kurrichane Thrush,0,1,1,none
60,No,20151108,908,Golden-breasted Bunting,0,1,1,none
60,No,20151108,908,Dark-capped Bulbul,5,0,5,none
60,No,20151108,908,Red-eyed Dove,2,0,2,none
60,No,20151108,908,Emerald-spotted Wood Dove,1,0,1,none
60,No,20151108,908,Yellow-throated Petronia,1,0,1,none
60,No,20151108,908,Black Cuckooshrike,1,0,1,none
60,No,20151124,459,Emerald-spotted Wood Dove,0,2,2,none
60,No,20151124,459,Woodland Kingfisher,1,1,2,none
60,No,20151124,459,Black Cuckooshrike,1,1,2,none
60,No,20151124,459,Bearded Woodpecker,0,1,1,none
60,No,20151124,459,Black-headed Oriole,0,1,1,none
60,No,20151124,459,Long-billed Crombec,0,1,1,none
60,No,20151124,459,African Hoopoe,0,1,1,none
60,No,20151124,459,Rattling Cisticola,0,1,1,none
60,No,20151124,459,Golden-tailed Woodpecker,0,1,1,none
60,No,20151124,459,Kurrichane Thrush,2,0,2,none
60,No,20151124,459,Blue Waxbill,2,0,2,none
60,No,20151124,459,Red-billed Oxpecker,2,0,2,none
60,No,20151124,459,Dark-capped Bulbul,2,0,2,none
60,No,20151124,459,Scarlet-chested Sunbird,1,0,1,none
60,No,20151124,459,African Paradise Flycatcher,1,0,1,none
60,No,20151124,459,Lesser Striped Swallow,1,0,1,none
60,No,20151124,459,Chinspot Batis,1,0,1,none
60,No,20151124,459,Spotted Flycatcher,1,0,1,none
60,No,20151124,705,Woodland Kingfisher,0,2,2,none
60,No,20151124,705,Emerald-spotted Wood Dove,1,1,2,none
60,No,20151124,705,Sombre Greenbul,0,1,1,none
60,No,20151124,705,Yellow-throated Petronia,0,1,1,none
60,No,20151124,705,Cardinal Woodpecker,0,1,1,none
60,No,20151124,705,Golden-tailed Woodpecker,0,1,1,none
60,No,20151124,705,Black-crowned Tchagra,0,1,1,none
60,No,20151124,705,Kurrichane Thrush,3,0,3,none
60,No,20151124,705,Blue Waxbill,2,0,2,none
60,No,20151124,705,Dark-capped Bulbul,2,0,2,none
60,No,20151124,705,Southern Grey-headed Sparrow,2,0,2,none
60,No,20151124,705,Brubru,1,0,1,none
60,No,20151124,705,Yellow-fronted Canary,1,0,1,none
60,No,20151124,705,African Paradise Flycatcher,1,0,1,none
60,No,20151124,705,Red-billed Oxpecker,1,0,1,none
60,No,20151124,705,Golden-breasted Bunting,1,0,1,none
60,No,20151124,705,Violet-backed Starling,1,0,1,none
60,No,20151206,510,Fork-tailed Drongo,2,3,5,none
